1,E4:A4:71:F8:1A:0B,1,65,2437,1048578,175044,0,0,0,1484650116,1484650127,1484650116,1484650127,20:28:18:A1:DC:82,"64 66 68 66 68 66 68"
2,E4:A4:71:F8:1A:0B,1,65,2437,1048578,175050,0,0,0,1484650127,1484650137,1484650127,1484650137,20:28:18:A1:DC:82,"66 68 64 66 66 66"
3,E4:A4:71:F8:1A:0B,1,66,2437,1048578,175056,0,0,0,1484650137,1484650147,1484650137,1484650147,20:28:18:A1:DC:82,"68 66 66 66 64 66"
4,E4:A4:71:F8:1A:0B,1,65,2437,1048578,175063,0,0,0,1484650147,1484650157,1484650147,1484650157,20:28:18:A1:DC:82,"64 68 68 66 68 66 68"
5,E4:A4:71:F8:1A:0B,1,65,2437,1048578,175070,0,0,0,1484650157,1484650167,1484650157,1484650167,20:28:18:A1:DC:82,"66 64 66 66 66 64 66"
6,E4:A4:71:F8:1A:0B,1,67,2437,1048578,175079,0,0,0,1484650167,1484650177,1484650167,1484650177,20:28:18:A1:DC:82,"66 68 68 70 68 70 66 68 68"
7,E4:A4:71:F8:1A:0B,1,65,2437,1048578,175083,0,0,0,1484650177,1484650187,1484650177,1484650187,20:28:18:A1:DC:82,"66 62 66 68"
8,E4:A4:71:F8:1A:0B,1,68,2437,1048578,175089,0,0,0,1484650187,1484650197,1484650187,1484650197,20:28:18:A1:DC:82,"68 68 68 68 68 72"
9,E4:A4:71:ED:FB:7A,1,68,2437,1048578,593,0,0,0,1484650147,1484650157,1484650147,1484650157,20:28:18:A1:DC:82,68
10,A4:02:B9:7F:FF:49,1,68,2437,1048578,216,0,260,0,1484650177,1484650187,1484650177,1484650187,20:28:18:A1:DC:82,68
11,F4:8E:92:D6:51:B7,1,67,2437,2052,28,0,9141,0,1484650127,1484650137,1484650127,1484650137,20:28:18:A1:DC:82,"66 70 64 72 70 70 70"
12,F4:8E:92:D6:51:B7,1,68,2437,2052,28,0,9146,0,1484650147,1484650157,1484650147,1484650157,20:28:18:A1:DC:82,"68 70 68 70 68"
13,A4:02:B9:7F:3E:92,1,72,2437,1048578,98,0,0,0,1484650116,1484650127,1484650116,1484650127,20:28:18:A1:DC:82,72
14,FC:4D:D4:53:16:FA,1,74,2437,2052,17,0,29100,0,1484650116,1484650127,1484650116,1484650127,20:28:18:A1:DC:82,"76 76 76 78 76 72 74 72 76 74"
15,FC:4D:D4:53:16:FA,1,74,2437,2052,17,0,29143,0,1484650127,1484650137,1484650127,1484650137,20:28:18:A1:DC:82,"74 76 74 76 74 72 74 74 76 74"
16,FC:4D:D4:53:16:FA,1,74,2437,2052,17,0,29154,0,1484650137,1484650147,1484650137,1484650147,20:28:18:A1:DC:82,"72 76 76 76 74 76 72 76 74 76"
17,FC:4D:D4:53:16:FA,1,74,2437,2052,17,0,29165,0,1484650147,1484650157,1484650147,1484650157,20:28:18:A1:DC:82,"74 76 76 76 74 74 76 72 76 74"
18,FC:4D:D4:53:16:FA,1,74,2437,2052,17,0,29182,0,1484650157,1484650167,1484650157,1484650167,20:28:18:A1:DC:82,"66 76 74 76 76 76 76 74 76 76"
19,FC:4D:D4:53:16:FA,1,76,2437,2052,17,0,29190,0,1484650167,1484650177,1484650167,1484650177,20:28:18:A1:DC:82,"76 76 78 66 78 76 78 78"
20,FC:4D:D4:53:16:FA,1,74,2437,2052,17,0,29259,0,1484650177,1484650187,1484650177,1484650187,20:28:18:A1:DC:82,"76 74 74 74 76 72 76 74 74 76"
21,FC:4D:D4:53:16:FA,1,75,2437,2052,17,0,29342,0,1484650187,1484650197,1484650187,1484650197,20:28:18:A1:DC:82,"76 78 76 72 74 72 76 78 74 76"
22,68:64:4B:EF:48:43,1,56,2437,2052,22,0,403,0,1484650127,1484650137,1484650127,1484650137,20:28:18:A1:DC:82,56
23,E4:A4:71:B4:7D:4B,1,62,2437,1048578,3,0,0,0,1484650147,1484650157,1484650147,1484650157,20:28:18:A1:DC:82,62
24,24:09:95:04:E8:10,1,73,2437,1048578,61,0,0,0,1484650116,1484650127,1484650116,1484650127,20:28:18:A1:DC:82,"74 64 74 72 66 76 78 78"
25,24:09:95:04:E8:10,1,77,2437,1048578,63,0,0,0,1484650127,1484650137,1484650127,1484650137,20:28:18:A1:DC:82,"78 76"
26,E4:A4:71:B0:E6:2C,1,59,2437,1048578,2,0,0,0,1484650137,1484650147,1484650137,1484650147,20:28:18:A1:DC:82,"60 58"
27,30:B4:9E:0D:CD:84,1,78,2437,2052,0,0,1,0,1484650157,1484650167,1484650157,1484650167,20:28:18:A1:DC:82,78
