1,E4:A4:71:F8:1A:0B,1,66,2437,1048578,175240,0,0,0,1484650421,1484650431,1484650421,1484650431,20:28:18:A1:DC:82,"66 66 66 68 64 66 66 68"
2,E4:A4:71:F8:1A:0B,1,64,2437,1048578,175246,0,0,0,1484650431,1484650441,1484650431,1484650441,20:28:18:A1:DC:82,"64 68 64 66 64 64"
3,E4:A4:71:F8:1A:0B,1,66,2437,1048578,175198,0,0,0,1484650360,1484650371,1484650360,1484650371,20:28:18:A1:DC:82,"68 68 66 66 64 66"
4,E4:A4:71:F8:1A:0B,1,65,2437,1048578,175207,0,0,0,1484650371,1484650381,1484650371,1484650381,20:28:18:A1:DC:82,"64 66 68 66 68 64 68 66 66"
5,E4:A4:71:F8:1A:0B,1,66,2437,1048578,175209,0,0,0,1484650381,1484650391,1484650381,1484650391,20:28:18:A1:DC:82,"66 68"
6,E4:A4:71:F8:1A:0B,1,66,2437,1048578,175217,0,0,0,1484650391,1484650401,1484650391,1484650401,20:28:18:A1:DC:82,"66 66 64 66 68 68 64 66"
7,E4:A4:71:F8:1A:0B,1,67,2437,1048578,175225,0,0,0,1484650401,1484650411,1484650401,1484650411,20:28:18:A1:DC:82,"68 68 66 68 66 66 66 68"
8,E4:A4:71:F8:1A:0B,1,65,2437,1048578,175232,0,0,0,1484650411,1484650421,1484650411,1484650421,20:28:18:A1:DC:82,"66 68 64 66 66 66 64"
9,E4:A4:71:ED:FB:7A,1,70,2437,1048578,597,0,0,0,1484650381,1484650391,1484650381,1484650391,20:28:18:A1:DC:82,70
10,F4:8E:92:D6:51:B7,1,70,2437,2052,28,0,9170,0,1484650421,1484650431,1484650421,1484650431,20:28:18:A1:DC:82,"70 70"
11,F4:8E:92:D6:51:B7,1,70,2437,2052,28,0,9171,0,1484650431,1484650441,1484650431,1484650441,20:28:18:A1:DC:82,70
12,F4:8E:92:D6:51:B7,1,76,2437,2052,28,0,9165,0,1484650381,1484650391,1484650381,1484650391,20:28:18:A1:DC:82,76
13,F4:8E:92:D6:51:B7,1,76,2437,2052,28,0,9166,0,1484650391,1484650401,1484650391,1484650401,20:28:18:A1:DC:82,76
14,F4:8E:92:D6:51:B7,1,72,2437,2052,28,0,9167,0,1484650401,1484650411,1484650401,1484650411,20:28:18:A1:DC:82,72
15,F4:8E:92:D6:51:B7,1,72,2437,2052,28,0,9168,0,1484650411,1484650421,1484650411,1484650421,20:28:18:A1:DC:82,72
16,FC:4D:D4:53:16:FA,1,74,2437,2052,17,0,30363,0,1484650421,1484650431,1484650421,1484650431,20:28:18:A1:DC:82,"74 74 72 74 74 76 74 74 76 76"
17,FC:4D:D4:53:16:FA,1,77,2437,2052,17,0,30404,0,1484650431,1484650441,1484650431,1484650441,20:28:18:A1:DC:82,"76 76 78 76 76 76 76 80 80 80"
18,FC:4D:D4:53:16:FA,1,75,2437,2052,17,0,30211,0,1484650360,1484650371,1484650360,1484650371,20:28:18:A1:DC:82,"76 74 76 76 74 74 76 76 74 74"
19,FC:4D:D4:53:16:FA,1,75,2437,2052,17,0,30266,0,1484650371,1484650381,1484650371,1484650381,20:28:18:A1:DC:82,"74 76 74 74 76 76 72 76 74 76"
20,FC:4D:D4:53:16:FA,1,75,2437,2052,17,0,30284,0,1484650381,1484650391,1484650381,1484650391,20:28:18:A1:DC:82,"76 74 74 76 76 74 74 80 76 76"
21,FC:4D:D4:53:16:FA,1,76,2437,2052,17,0,30292,0,1484650391,1484650401,1484650391,1484650401,20:28:18:A1:DC:82,"76 76 78 76 78 76 78 78"
22,FC:4D:D4:53:16:FA,1,72,2437,2052,17,0,30334,0,1484650401,1484650411,1484650401,1484650411,20:28:18:A1:DC:82,"74 62 74 74 74 74 74 74 74 74"
23,FC:4D:D4:53:16:FA,1,74,2437,2052,17,0,30343,0,1484650411,1484650421,1484650411,1484650421,20:28:18:A1:DC:82,"76 76 76 74 78 62 76 72 80"
24,68:64:4B:EF:48:43,1,56,2437,2052,24,0,422,0,1484650371,1484650381,1484650371,1484650381,20:28:18:A1:DC:82,"56 56 58 56 56 56 56 56 56 56"
25,68:64:4B:EF:48:43,1,56,2437,2052,24,0,424,0,1484650381,1484650391,1484650381,1484650391,20:28:18:A1:DC:82,"56 56"
26,68:64:4B:EF:48:43,1,58,2437,2052,24,0,425,0,1484650401,1484650411,1484650401,1484650411,20:28:18:A1:DC:82,58
27,E4:A4:71:BC:1D:4E,1,76,2437,1048578,6,0,0,0,1484650431,1484650441,1484650431,1484650441,20:28:18:A1:DC:82,"76 76"
28,E4:A4:71:B4:7D:4B,1,64,2437,1048578,5,0,0,0,1484650391,1484650401,1484650391,1484650401,20:28:18:A1:DC:82,64
29,24:09:95:04:E8:10,1,77,2437,1048578,87,0,0,0,1484650421,1484650431,1484650421,1484650431,20:28:18:A1:DC:82,"78 76"
30,24:09:95:04:E8:10,1,70,2437,1048578,79,0,0,0,1484650401,1484650411,1484650401,1484650411,20:28:18:A1:DC:82,"70 70 72 70 70 72"
31,24:09:95:04:E8:10,1,74,2437,1048578,85,0,0,0,1484650411,1484650421,1484650411,1484650421,20:28:18:A1:DC:82,"74 74 72 70 78 76"
32,30:B4:9E:0D:CD:84,1,78,2437,2052,0,0,2,0,1484650371,1484650381,1484650371,1484650381,20:28:18:A1:DC:82,78
33,40:33:1A:28:54:2F,1,92,2437,1048578,1,0,0,0,1484650360,1484650371,1484650360,1484650371,20:28:18:A1:DC:82,92
34,2C:20:0B:44:9E:7B,1,84,2437,1048578,4,0,0,0,1484650431,1484650441,1484650431,1484650441,20:28:18:A1:DC:82,"84 84"
35,2C:20:0B:44:9E:7B,1,89,2437,1048578,2,0,0,0,1484650381,1484650391,1484650381,1484650391,20:28:18:A1:DC:82,"92 74"
